id,audio_path,text,source,label_source,cohere_transcript
asc_main_ARA NORM  0369,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0369.wav,وَهِيَ الْمَرَّةُ ال^َّانِيَةُ الَّتِي يُتَوَّجُ فِيهَا بِاللَّقَبِ عَلَى حِسَابِ مُوَاطِنِهِ أَلشُّرْبَجِي بَعْدَ الْأُولَى عَامَ أَلْفَين وَإِ^نا عَشَر وَبِ^َلَا^َةِ أَشْوَاطٍ مُقَابِلَ ^َلا^َةٌ وَعِشْرونَ عاماً شَوْطَيْنِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0370,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0370.wav,كَوْنُهُ قَلَبَ تَخَلُّفَهُ بِشَوْطٍ لِشَوْطَيْنِ إِلَى فَوْزٍ بِ^َلَا^َةِ أَشْوَاطٍ مُقَابِلَ شَوْطَيْنِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0371,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0371.wav,نَظَراً لِكَمِّيَّةِ الْبَيَانَاتِ الشَّخْصِيَّةِ أَلَّتِي يَتِمُّ تَخْزِينُهَا عَلَيْهَا,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0372,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0372.wav,وَيُعْتَبَرُ تَفْعِيلُ قُفْلِ الْجِهَازِ بِمَ^َابَةِ الْخُطْوَةِ الْأُولَى لِحِمَايَةِ الْبَيَانَاتِ الشَّخْصِيَّةِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0373,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0373.wav,سَوَاءً كَانَ ذَلِكَ بِاسْتِخْدَامِ الرَّقْمِ السِّرِّيِّ أَوِ الْأَنْمَاطِ أَوْ بَصْمَةِ الْأَصَابِعِ أَوْ خَاصِّيَّةِ التَّعَرُّفِ عَلَى وَجْهِ الْمُسْتَخْدِمْ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0374,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0374.wav,فَيُمْكِنُ لِلْمُسْتَخْدِمِ الإِسْتِعَانَةُ بِوَظِيفَةِ تَحْدِيدِ الْمَوْقِعِ أَوْ وَظِيفَةِ حَذْفِ الْبَيَانَاتِ عَنْ بُعْدٍ لِلْحِفَاظِ عَلَى الْخُصُوصِيَّةِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0375,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0375.wav,وَتَتَوَفَّرُ مِ^ْلُ هَذِهِ الْوَظَائِفِ فِي أَغْلَبِ أَنْظِمَةِ التَّشْغِيلْ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0376,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0376.wav,كَيْفَ تَتَصَرَّفُ لِتُوقِفَ تَسَاقُطَ شَعْرِكَ وَتُحَافِظَ عَلَى مَا تَبَقَّى مِنْهُ أَوْرَدَ مَوْقِعُ غَيْزُونْدِهَايتَّيْبْسْ أَلْأَلْمَانِيُّ أَلْإِلِكْترُونِيُّ الْمُخْتَصُّ بِالصِّحَةِ نَصَائِحَ هَامَّةً وَبَسِيطَةً قَدْ تُسَاعِدُكَ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0377,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0377.wav,مِنْ أَهَمِّهَا مُرَاجَعَةُ طَبِيبٍ مُخْتَصٍّ فَوْرَ ظُهُورِ أَعْرَاضِ تَسَاقُطِ الشَّعْرِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0378,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0378.wav,وَالْمُحَافَظَةُ عَلَى الْقَدْرِ الْكَافِي مِنَ النَّوْمِ.,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0379,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0379.wav,حَيْ^ُ يَجِبُ أَنْ يَكُونَ هُنَاكَ صَدِيقٌ لِلْمُسْتَخْدِمِ الرَّاغِبِ فِي الْإِنْضِمَامِ إِلَيْهَا,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0380,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0380.wav,مُوضِحَةً أَنَّهُ مِنَ الْمُحْتَمَلِ أَنْ تَبْدَأَ التَّجَارِبُ عَلَى اللِّقَاحَاتِ بِأَفْرِيقْيَا فِي دِيسَمْبَرْ كَانُونَ الْأَوَّلِ الْقَادِمْ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0381,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0381.wav,وَقَالَ الْبَاحِ^ُ فِيلِيب إِيكْرَاتِ لِوَكَالَةِ الْأَنْبَاءِ أَلْأَلْمَانِيَّةِ إِنَّ هُنَاكَ عَوْدَةً مُتَزَايِدَةً مِنْ جَانِبِ الشَّبَابِ الْيَافِعِينَ إِلَى الْعَلَاقَاتِ الشَّخْصِيَّةِ الْمُبَاشِرَةِ وَالرِّحْلَاتِ وَالْحِرَفِ الْيَدَوِيَّةِ وَالْوَجَبَاتِ الْغِذَائِيَّةِ التَّقْلِيدِيَّةِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0382,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0382.wav,فِي حِينِ أَنَّ الْمَشْغُولِينَ الْآنَ بِالْهَوَاتِفِ الذَّكِيَّةِ وَأَحْدَ^ِ الْأَجْهِزَةِ الرَّقْمِيَّةِ هُمُ الْأَكْبَرُ سِنّاً,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0383,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0383.wav,وَتَابَعَ الْبَاحِ^ُ قائِلاً إِنَّ الشَّبَابَ الْيَوْمَ يَقُومُ بِمُحَاوَلَةٍ وَاعِيَةٍ لِإِيْجَادِ مَسَارٍ مُوَازٍ وَمُنَاظِرٍ لِلْعَصْرِ الرَّقْمِيِّ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0384,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0384.wav,عَنْ طَرِيقِ تَقْدِيمِ حَوَافِزَ مَالِيَّةٍ لِكُلِّ زَوْجَيْنِ يَنْحَدِرُ أَحَدُهُمَا مِنْ إِحْدَى الْأَقَلِّيَّاتِ الْعِرْقِيَّةِ وَال^َّانِي مِنْ سُلَالَةِ أَلهَانْ أَلصِّينِيَّةِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0385,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0385.wav,وَيُشَكِّلُ الْإِيغُور أَغْلَبِيَّةَ سُكَّانِ إِقْلِيمِ شَنْغْيانْغْ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0386,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0386.wav,حَذَّرَتْ مَجَلَّةُ الصَّيْدَلِيَّاتِ الْحَدِي^َةِ أَلْأَلْمَانِيَّةِ مِنْ أَنَّ بُرُودَةَ الطَّقْسِ فِي الشِّتَاءِ قَدْ تُؤَدِّي إِلَى تَدَهْوُرِ الْحَالَةِ الصِّحِّيَّةِ لَدَى المُسِنِّينَ الْمُصَابِينَ بِالرَّبْوِ أَوِ الْإِنْسِدَادِ الرِّئَوِيِّ الْمُزْمِنِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0387,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0387.wav,لِذَا شَدَّدَتِ الْمَجَلَّةُ عَلَى أَهَمِّيَّةِ أَنْ يَصْطَحِبَ المُسِنُّونَ بَخَّاخَ الرَّبْوِ مَعَهُمْ بِاسْتِمْرَارٍ خِلَالَ فَصْلِ الشِّتَاءِ مَعَ الْإِكْ^َارِ مِنَ السَّوَائِلِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0388,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0388.wav,أَلَّذِي يُحَدِّدُ زِيَادَةَ أَوْ نُقْصَانَ الْوَزْنِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0389,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0389.wav,فِي وَقْتٍ رَبَطَ فِيهِ خُبَرَاءُ اقْتِصَادِيُّونَ بَيْنَ تَدَهْوُرِ أَوْضَاعِهَا وَالسِّيَاسَاتِ الْمَالِيَّةِ غَيْرِ الْمُسْتَقِرَّةِ أَلَّتِي تَعْتَمِدُهَا الْحُكُومَةُ مُمَ^َّلَةً فِي الْبَنْكِ الْمَرْكَزِيِّ نَفْسِهِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0390,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0390.wav,وَأَشَارُوا إِلَى مَا سَمّوْهُ التَّجَاوُزَاتِ الْإِجْرَائِيَّةَ لِنَافِذِينَ مَعَ كَافَّةِ الْمَصَارِفِ الْمَحَلِّيَّةِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0391,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0391.wav,وَيُتِيحُ التَّطْبِيقُ إِمْكَانِيَّةَ التَّوَاصُلِ عَبْرَ الرَّسَائِلِ وَالْمُكَالَمَاتِ الصَّوْتِيَّةِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0392,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0392.wav,وَتَبَادُلَ الصُّوَرِ وَالْمُوسِيقَى وَمَقَاطِعِ الْفِيدْيُو,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0393,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0393.wav,إِنْطَلَقَتْ مَسَاءَ السَّبْتِ فِي تُونُسُ أَلدَّوْرَةُ الْخامِسَةُ وَالْعِشْرونَ لِمِهْرَجَانِ أَيَّامِ قَرْطَاجَ السِّينَمَائِيِّ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0394,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0394.wav,بَيْنَهَا فِيلْمٌ تُونُسِيٌّ وَاحِدٌ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0395,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0395.wav,وَافْتُتِحَ الْمِهْرَجَانُ بِعَرْضِ الْفِيلْمِ الْمُورِيتَانِيِّ تَمْبَكْتو لِلْمُخْرِجِ عَبْد الرَّحْمَنْ سِيسَاكُو,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0396,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0396.wav,أَلْحَاصِلُ عَلَى السَّعْفَةِ الذَّهَبِيَّةِ بِمِهْرَجَانِ كَان السِّينَمَائِيِّ الْأَخِيرِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0397,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0397.wav,وَأَغْلَقَتِ السُّلُطَاتُ مَلْعَبَ الْعَاصِمَةِ لِإِعَادَةِ تَأْهِيلِ جَمِيعِ مَرَافِقِهِ حَتَّى يَكُونَ فِي قِيمَةِ وَمُسْتَوَى الْحَدَ^ِ الْعَالَمِيِّ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0398,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0398.wav,مَعَ مَا يُرَافِقُ الْعَمَلِيَّةَ مِنْ تَوْسِيعٍ لِلطُّرُقَاتِ أَلْمُحَاذِيَةِ وَتَزْيِينِهَا,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0399,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0399.wav,تُعَدّ الْبَدَانَةُ مَرَضَ الْعَصْرِ الَّذِي أَصَابَ الرِّجَالَ وَالنِّسَاءَ وَالْكِبَارَ وَالصِّغَارَ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0400,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0400.wav,وَذَلِكَ عَبْرَ تَأْخِيرِ إِعْطَاءِ الْأَطْعِمَةِ الصَّلْبَةِ لِلطِّفْلِ وَالِاعْتِمَادِ عَلَى الرِّضَاعَةِ الطَّبِيعِيَّةِ لِأَطْوَلِ فِتْرَةٍ مُمْكِنَةٍ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0401,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0401.wav,وَذَلِكَ بِمُشَارَكَتِهِ اللَّعِبَ أَوْ اصْطِحَابِهِ فِي جَوْلَةٍ عَلَى الْأَقْدَامِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0402,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0402.wav,مِمَّا يُهْدِرُ فُرَصَ عَمَلِ الْمَرْأَةِ الْمُحَجَّبَةِ فِي هَذَا الْمَجَالِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0403,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0403.wav,الَّتِي خَاضَتْ مَعْرَكَةً قَضَائِيَّةً لَدَى الْعَدِيدِ مِنَ الْهَيْئَاتِ أَلْقَانُونِيَّةِ أَلِابْتِدَائِيَّةِ وَالْإِسْتِئْنَافِيَّةِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0404,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0404.wav,لَمْ تَعُدْ تُحَرِّكُ مَشَاعِرَ لُودِينِس حَيْ^ُ تَقُولُ عَشْرُ سَنَوَاتٍ فَتْرَةٌ طَوِيلَةٌ بِلَا شَكٍّ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0405,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0405.wav,إِلَّا أَنَّهَا لَيْسَتْ مُنَاسَبَةً سَعِيدَةً بِالنِّسْبَةِ لِي وتُضِيفُ صَحِيحٌ أَنَّنِي احْتَفَلْتُ آنَذَاكَ بِالْحُكْمِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0406,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0406.wav,هَدَّدَ الرَّئِيسُ الْأَمِرِكِيُّ بَارَاك أُوبَامَا بِفَرْضِ عُقُوبَاتٍ أَمِرِكِيَّةٍ وَأُورُوبِّيَّةٍ جَدِيدَةٍ عَلَى مُوسْكُو رَدّاً عَلَى أَيِّ تَصْعِيدٍ رُوسِيٍّ فِي أُوكْرَانْيَا,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0407,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0407.wav,يَسْتَضِيفُ مَعْهَدُ الْعَالَمِ الْعَرَبِيِّ فِي بَارِيسَ مَعْرِضاً بِعُنْوَانِ كَانَ يَا مَكَان قِطَارُ الشَّرْقِ السَّرِيعُ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0408,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0408.wav,أَنَّ التَّخَلُّصَ مِنْ هَذِهِ الدَّائِرَةِ الْمُفْرَغَةِ لَيْسَ أَمْراً سَهْلاً عَلَى الْإِطْلَاقِ وَيَحْتَاجُ لِبَذْلِ بَعْضِ الْمَجْهُودِ فِي الْبِدَايَةِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0409,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0409.wav,وَتُؤَكِّدُ عَالِمَةُ النَّفْسِ أَنَّ الْأَسْبَابَ الْمَنْطِقِيَّةَ الْمُحَفِّزَةَ عَلَى مُمَارَسَةِ الرِّيَّاضَةِ لَا تَكْفِي وَحْدَهَا,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0410,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0410.wav,وَأَنَّ مَنْ يَرْغَبُ فِي تَغْيِيرِ سُلُوكِهِ بِصِفَةٍ دَائِمَةٍ يَحْتَاجُ لِلشُّعُورِ بِالْمُتْعَةِ إِلَى جَانِبِ الدَّوَافِعِ الْمَنْطِقِيَّةِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0411,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0411.wav,مَشَاكِلَ وَصُعُوبَاتٍ قَدْ تَحْكُمُ عَلَيْهِ بِالْفَشَلِ أَوْ بِعَدَمِ التَّوَصُّلِ إِلى حُلُولٍ لِعَدَدٍ مِنَ الْقَضَايَا الْأَسَاسِيَّةِ أَلْمَعْرُوضَةِ عَلَيْهْ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0412,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0412.wav,وَقَالَ النَّاطِقُ الرَّسْمِيُّ لِلْحِرَاكِ إِنَّ وَفْدَ الْحِرَاكِ لَمْ يَنْسَحِبْ مِنَ الْمُؤْتَمَرِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0413,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0413.wav,وَاسْتَغْرَقَ فِي ذَلِكَ ^َمَانِي سَنَوَاتٍ بَدْءاً مِنْ عَامِ أَلفَيْنِ بِعَمَلِ خَمْسِ سَاعَاتٍ يَوْمِيّاً,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0414,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0414.wav,^ُمَّ جَاءَتِ الْفِكْرَةُ وَالْعَزِيمَةُ لِحِيَاكَةِ الْمُصْحَفِ الشَّرِيفِ كَامِلاً بِوَزْنِ مِئَتَيْ كِيلوغْرَامٍ تَوَزَّعَتْ عَلَى إِ^ْنَيْ عَشَرَ مُجَلَّداً يَحْوِي كُلٌّ مِنْهَا جُزْأَيْنِ وَنِصْفاً,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0415,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0415.wav,بِالرَّسْمِ الْعُ^ْمَانِيِّ لِمُصْحَفِ الْمَدِينَةِ بِاللَّوْنَيْنِ أَلذَّهَبِيِّ وَالْفِضِّيِّ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0416,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0416.wav,تَسْعَى السُّعُودِيَّةُ إِلَى تَحْقِيقِ طَفْرَةٍ فِي مُسْتَقْبَلِ الرِّعَايَةِ الصِّحِّيَّةِ بِالْمَمْلَكَةِ مِنْ خِلَالِ مَشْرُوعٍ جَدِيدٍ لِرَسْمِ خَرَائِطِ الْجِينُومِ أَلْبَشَرِيِّ يَسْتَمِرُّ خَمْسَ سَنَوَاتٍ لِتَكْوِينِ قَاعِدَةِ بَيَانَاتٍ لِلْحِمْضِ النَّوَوِيِّ لِيَسْتَخْدِمَهَا الْعُلَمَاءُ فِي مُخْتَلَفِ الْأَغْرَاضِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0417,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0417.wav,تَحَسُّباً لِاسْتِغْلَالِ سُلُطَاتِ الْإِحْتِلَالِ الْفَرَنْسِيِّ فِي الْجَزَائِرِ لَهَا لِأَغْرَاضِ الدَّعْمِ الْمَعْنَوِيِّ لِلْقُوَّاتِ الْفَرَنْسِيَّةِ مَعَ بِدَايَةِ الْحَرْبِ الْعَالَمِيَّةِ ال^َّانِيَّةِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0418,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0418.wav,وَقَدْ شَرَعَ فِي هَذَا الْإِتِّجَاهِ بَعْدَ أَنْ أَكْمَلَ رَحَلَاتِهِ فِي طَلَبِ الْعِلْمِ فِي تُونُسَ وَمِصْرَ وَالْحِجَازِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0419,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0419.wav,وَبَيْنَ الشَّرْقِ الَّذِي أَحَبَّهُ وَاعْتَنَقَ دِيَانَتَهُ وَعَاشَ فِيهِ مُعْظَمَ حَيَاتِهِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0420,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0420.wav,وَكَمَا جَاءَ فِي مُدَاخَلَاتِ الْمُشَارِكِينَ فِي الْمُؤْتَمَرِ الدَّوْلِيِّ عَنِ الْمُفَكِّرِ الرَّاحِلِ بِالْعَاصِمَةِ الْأُوكْرانيَّةِ كْييفْ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0421,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0421.wav,قَبْلَ أَنْ يُسْلِمَ لِيُدَافِعَ عَنْ دِينِهِ مُحِبّاً وَمُحْتَرِماً لِأَصْلِهِ وَمَاضِيهِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0422,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0422.wav,وَالشِّعْرِ الْفَارِسِيِّ أَلْمُتَمَ^ِّلِ فِي شِعْرِ حَافِظٍ أَلشّيرَازِيِّ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0423,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0423.wav,وَغَيْرِهَا مِنْ رَوَافِدِ ال^َّقَافَةِ أَلْعَرَبِيَّةِ وَالْإِسْلَامِيَّةِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0424,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0424.wav,أَسَّسَ الْإِسْلَامُ نَظْرَتَهُ إِلَى الْإِنْسَانِ عَلَى رَكِيزَةٍ جَوْهَرِيَّةٍ هِيَ فَرَادَةُ الْإِنْسَانِ بَيْنَ مَخْلُوقَاتِ اللَّهِ عَزَّ وَجَلَّ لِكَوْنِهِ ذَاتاً عَارِفَةً وَعَلَّمَ آدَمَ الْأَسْمَاءَ كُلَّهَا,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0425,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0425.wav,وَعَلَى مَوْقِعِهِ الْمُتَمَيِّزِ فِي الْمُعَادَلَةِ الْكَوْنِيَّةِ وَإِذْ قَالَ رَبُّكَ لِلْمَلَائِكَةِ إِنِّي جَاعِلٌ فِي الْأَرْضِ خَلِيفَةً,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0426,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0426.wav,وَرَبْطِهِ قِيمَةَ الْفَرْدِ بِالْعَمَلِ الَّذِي يَقُومُ بِهِ لَا بِشَيْءٍ آخِرَ مِنْ لَوْنٍ أَوْ عِرْقٍ أَوْ جِنْسٍ إِنَّ أَكْرَمَكُمْ عِنْدَ اللَّهِ أَتْقَاكُمْ ^َالِ^اً,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0427,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0427.wav,وَبَدَأَ يَجْذِبُ اهْتِمَامَ الْأَكَادِيميِّينَ وَالْمُتَخَصِّصِينَ فِي الطِّبِّ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0428,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0428.wav,وَحَقَّقَ نَجَاحَاتٍ كَبِيرَةً خُصُوصاً فِي عِلَاجِ الْأَمْرَاضِ الْمُزْمِنَةِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0429,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0429.wav,عَنْ طَرِيقِ وَسَائِلَ مِ^ْلَ أَلْحِجَامَةِ وَالْعِلَاجِ بِالْأَعْشَابِ أَوِ الْوَخْزِ بِالْإِبَرِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
