utterance_id,audio_path,reference_text,word_index,word,expected_ending,start_ms,end_ms,speaker,source,buckwalter_word
asc_main_ARA NORM  0547,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0547.wav,أَلَّذِي يَكْشِفُ عَن الْوَاقِعِ فِي مِنْطَقَةِ الرِّيفِ فِي السَّبْعِينِيَّاتِ مِنَ الْقَرْنِ الْمَاضِي,1,يَكْشِفُ,damma,700.0,1290.0,asc,arabic_speech_corpus_wordtier,yako$ifu
asc_main_ARA NORM  0547,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0547.wav,أَلَّذِي يَكْشِفُ عَن الْوَاقِعِ فِي مِنْطَقَةِ الرِّيفِ فِي السَّبْعِينِيَّاتِ مِنَ الْقَرْنِ الْمَاضِي,3,الْوَاقِعِ,kasra,1580.0,2300.0,asc,arabic_speech_corpus_wordtier,AlowaAqiEi
asc_main_ARA NORM  0547,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0547.wav,أَلَّذِي يَكْشِفُ عَن الْوَاقِعِ فِي مِنْطَقَةِ الرِّيفِ فِي السَّبْعِينِيَّاتِ مِنَ الْقَرْنِ الْمَاضِي,10,الْقَرْنِ,kasra,6110.0,6610.0,asc,arabic_speech_corpus_wordtier,Aloqaroni
asc_main_ARA NORM  0548,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0548.wav,وَقَدْ تَمَّ اخْتِيَارُ السِّينَمَا أَلْيَابَانِيَّةَ ضَيْفاً لِهَذِهِ الدَّوْرَةِ,2,اخْتِيَارُ,damma,820.0,1460.0,asc,arabic_speech_corpus_wordtier,AxotiyaAru
asc_main_ARA NORM  0548,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0548.wav,وَقَدْ تَمَّ اخْتِيَارُ السِّينَمَا أَلْيَابَانِيَّةَ ضَيْفاً لِهَذِهِ الدَّوْرَةِ,5,ضَيْفاً,tanwin_fath,3610.0,4090.0,asc,arabic_speech_corpus_wordtier,DayofAF
asc_main_ARA NORM  0548,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0548.wav,وَقَدْ تَمَّ اخْتِيَارُ السِّينَمَا أَلْيَابَانِيَّةَ ضَيْفاً لِهَذِهِ الدَّوْرَةِ,6,لِهَذِهِ,kasra,4090.0,4860.0,asc,arabic_speech_corpus_wordtier,liha*ihi
asc_main_ARA NORM  0549,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0549.wav,إِذْ تَزْدَحِمُ الْمَتَاجِرُ بِالجُّمْهُورِ لِشِرَاءِ هَذِهِ الْحَلْوَى الْمُصَمَّمَةِ عَلَى شَكْلِ حِصَانٍ وَعَرُوسٍ,1,تَزْدَحِمُ,damma,360.0,1150.0,asc,arabic_speech_corpus_wordtier,tazodaHimu
asc_main_ARA NORM  0549,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0549.wav,إِذْ تَزْدَحِمُ الْمَتَاجِرُ بِالجُّمْهُورِ لِشِرَاءِ هَذِهِ الْحَلْوَى الْمُصَمَّمَةِ عَلَى شَكْلِ حِصَانٍ وَعَرُوسٍ,5,هَذِهِ,kasra,3500.0,3970.0,asc,arabic_speech_corpus_wordtier,ha*ihi
asc_main_ARA NORM  0549,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0549.wav,إِذْ تَزْدَحِمُ الْمَتَاجِرُ بِالجُّمْهُورِ لِشِرَاءِ هَذِهِ الْحَلْوَى الْمُصَمَّمَةِ عَلَى شَكْلِ حِصَانٍ وَعَرُوسٍ,8,عَلَى,fatha,5840.0,6250.0,asc,arabic_speech_corpus_wordtier,EalaY
asc_main_ARA NORM  0549,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0549.wav,إِذْ تَزْدَحِمُ الْمَتَاجِرُ بِالجُّمْهُورِ لِشِرَاءِ هَذِهِ الْحَلْوَى الْمُصَمَّمَةِ عَلَى شَكْلِ حِصَانٍ وَعَرُوسٍ,9,شَكْلِ,kasra,6250.0,6680.0,asc,arabic_speech_corpus_wordtier,$akoli
asc_main_ARA NORM  0549,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0549.wav,إِذْ تَزْدَحِمُ الْمَتَاجِرُ بِالجُّمْهُورِ لِشِرَاءِ هَذِهِ الْحَلْوَى الْمُصَمَّمَةِ عَلَى شَكْلِ حِصَانٍ وَعَرُوسٍ,11,وَعَرُوسٍ,tanwin_kasr,7420.0,8430.0,asc,arabic_speech_corpus_wordtier,waEaruwsK
asc_main_ARA NORM  0550,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0550.wav,وَفِي مُحِيطِ مَسْجِدِ السَّيِّدَةِ زَيْنَبَ بِالْقَاهِرَةِ تُقَامُ هَذِهِ الْأَيَّامُ سُرَادِقَاتُ بَيْعِ حَلْوَى الْمَوْلِدِ بِأَسْعَارٍ مُتَفَاوِتَةٍ تَتَرَاوَحُ بَيْنَ خَمْسَةَ عشَرَ جنيْهاً حَوَالَيْ دُولَارَيْنِ وَمِئَةٍ وَخَمْسِينَ جُنَيْهاً,2,مَسْجِدِ,kasra,1080.0,1610.0,asc,arabic_speech_corpus_wordtier,masojidi
asc_main_ARA NORM  0550,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0550.wav,وَفِي مُحِيطِ مَسْجِدِ السَّيِّدَةِ زَيْنَبَ بِالْقَاهِرَةِ تُقَامُ هَذِهِ الْأَيَّامُ سُرَادِقَاتُ بَيْعِ حَلْوَى الْمَوْلِدِ بِأَسْعَارٍ مُتَفَاوِتَةٍ تَتَرَاوَحُ بَيْنَ خَمْسَةَ عشَرَ جنيْهاً حَوَالَيْ دُولَارَيْنِ وَمِئَةٍ وَخَمْسِينَ جُنَيْهاً,6,تُقَامُ,damma,4330.0,4920.0,asc,arabic_speech_corpus_wordtier,tuqaAmu
asc_main_ARA NORM  0550,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0550.wav,وَفِي مُحِيطِ مَسْجِدِ السَّيِّدَةِ زَيْنَبَ بِالْقَاهِرَةِ تُقَامُ هَذِهِ الْأَيَّامُ سُرَادِقَاتُ بَيْعِ حَلْوَى الْمَوْلِدِ بِأَسْعَارٍ مُتَفَاوِتَةٍ تَتَرَاوَحُ بَيْنَ خَمْسَةَ عشَرَ جنيْهاً حَوَالَيْ دُولَارَيْنِ وَمِئَةٍ وَخَمْسِينَ جُنَيْهاً,8,الْأَيَّامُ,damma,5400.0,6190.0,asc,arabic_speech_corpus_wordtier,Alo>ay~aAmu
asc_main_ARA NORM  0550,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0550.wav,وَفِي مُحِيطِ مَسْجِدِ السَّيِّدَةِ زَيْنَبَ بِالْقَاهِرَةِ تُقَامُ هَذِهِ الْأَيَّامُ سُرَادِقَاتُ بَيْعِ حَلْوَى الْمَوْلِدِ بِأَسْعَارٍ مُتَفَاوِتَةٍ تَتَرَاوَحُ بَيْنَ خَمْسَةَ عشَرَ جنيْهاً حَوَالَيْ دُولَارَيْنِ وَمِئَةٍ وَخَمْسِينَ جُنَيْهاً,19,جنيْهاً,tanwin_fath,14330.0,15030.0,asc,arabic_speech_corpus_wordtier,jnyohAF
asc_main_ARA NORM  0550,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0550.wav,وَفِي مُحِيطِ مَسْجِدِ السَّيِّدَةِ زَيْنَبَ بِالْقَاهِرَةِ تُقَامُ هَذِهِ الْأَيَّامُ سُرَادِقَاتُ بَيْعِ حَلْوَى الْمَوْلِدِ بِأَسْعَارٍ مُتَفَاوِتَةٍ تَتَرَاوَحُ بَيْنَ خَمْسَةَ عشَرَ جنيْهاً حَوَالَيْ دُولَارَيْنِ وَمِئَةٍ وَخَمْسِينَ جُنَيْهاً,20,حَوَالَيْ,none,15340.0,16160.0,asc,arabic_speech_corpus_wordtier,HawaAlayo
asc_main_ARA NORM  0550,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0550.wav,وَفِي مُحِيطِ مَسْجِدِ السَّيِّدَةِ زَيْنَبَ بِالْقَاهِرَةِ تُقَامُ هَذِهِ الْأَيَّامُ سُرَادِقَاتُ بَيْعِ حَلْوَى الْمَوْلِدِ بِأَسْعَارٍ مُتَفَاوِتَةٍ تَتَرَاوَحُ بَيْنَ خَمْسَةَ عشَرَ جنيْهاً حَوَالَيْ دُولَارَيْنِ وَمِئَةٍ وَخَمْسِينَ جُنَيْهاً,22,وَمِئَةٍ,tanwin_kasr,17490.0,18240.0,asc,arabic_speech_corpus_wordtier,wami}apK
asc_main_ARA NORM  0550,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0550.wav,وَفِي مُحِيطِ مَسْجِدِ السَّيِّدَةِ زَيْنَبَ بِالْقَاهِرَةِ تُقَامُ هَذِهِ الْأَيَّامُ سُرَادِقَاتُ بَيْعِ حَلْوَى الْمَوْلِدِ بِأَسْعَارٍ مُتَفَاوِتَةٍ تَتَرَاوَحُ بَيْنَ خَمْسَةَ عشَرَ جنيْهاً حَوَالَيْ دُولَارَيْنِ وَمِئَةٍ وَخَمْسِينَ جُنَيْهاً,24,جُنَيْهاً,tanwin_fath,19120.0,19750.0,asc,arabic_speech_corpus_wordtier,junayohAF
asc_main_ARA NORM  0551,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0551.wav,إِنْطَلَقَتْ بِالْعَاصِمَةِ أَلْقَطَرِيَّةِ فَعَّالِيَّاتُ مَعْرِضِ أَلدَّوْحَةِ أَلدَّوْلِيِّ لِلْكِتَابِ فِي دَوْرَتِهِ أَلْخَامِسَةِ وَالْعِشْرينَ أَلَّتِي يُصَاحِبُهَا هَذَا الْعَامَ عَوْدَةُ مِهْرَجَانِ الدَّوْحَةِ أَل^َّقَافِيِّ بَعْدَ تَوَقُّفِهِ مُنْذُ عَامِ أَلْفَيْنِ وَ^َمَانِيَّةَ,0,إِنْطَلَقَتْ,none,90.0,790.0,asc,arabic_speech_corpus_wordtier,<inoTalaqato
asc_main_ARA NORM  0551,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0551.wav,إِنْطَلَقَتْ بِالْعَاصِمَةِ أَلْقَطَرِيَّةِ فَعَّالِيَّاتُ مَعْرِضِ أَلدَّوْحَةِ أَلدَّوْلِيِّ لِلْكِتَابِ فِي دَوْرَتِهِ أَلْخَامِسَةِ وَالْعِشْرينَ أَلَّتِي يُصَاحِبُهَا هَذَا الْعَامَ عَوْدَةُ مِهْرَجَانِ الدَّوْحَةِ أَل^َّقَافِيِّ بَعْدَ تَوَقُّفِهِ مُنْذُ عَامِ أَلْفَيْنِ وَ^َمَانِيَّةَ,7,لِلْكِتَابِ,kasra,6600.0,7480.0,asc,arabic_speech_corpus_wordtier,lilokitaAbi
asc_main_ARA NORM  0551,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0551.wav,إِنْطَلَقَتْ بِالْعَاصِمَةِ أَلْقَطَرِيَّةِ فَعَّالِيَّاتُ مَعْرِضِ أَلدَّوْحَةِ أَلدَّوْلِيِّ لِلْكِتَابِ فِي دَوْرَتِهِ أَلْخَامِسَةِ وَالْعِشْرينَ أَلَّتِي يُصَاحِبُهَا هَذَا الْعَامَ عَوْدَةُ مِهْرَجَانِ الدَّوْحَةِ أَل^َّقَافِيِّ بَعْدَ تَوَقُّفِهِ مُنْذُ عَامِ أَلْفَيْنِ وَ^َمَانِيَّةَ,22,مُنْذُ,damma,18530.0,18940.0,asc,arabic_speech_corpus_wordtier,muno*u
asc_main_ARA NORM  0552,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0552.wav,كَمَا تَشْهَدُ هَذِهِ الدَّوْرَةُ إِحْتِفَالاً بِالْيُوبِيلِ الْفِضِّي لِلْمَعْرِضِ,3,الدَّوْرَةُ,damma,1510.0,2180.0,asc,arabic_speech_corpus_wordtier,Ald~aworapu
asc_main_ARA NORM  0552,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0552.wav,كَمَا تَشْهَدُ هَذِهِ الدَّوْرَةُ إِحْتِفَالاً بِالْيُوبِيلِ الْفِضِّي لِلْمَعْرِضِ,4,إِحْتِفَالاً,tanwin_fath,2180.0,3070.0,asc,arabic_speech_corpus_wordtier,<iHotifaAlAF
asc_main_ARA NORM  0553,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0553.wav,كَمَا تَمَّ تَخْصِيصُ تِسْعَةً وَسَبْعينَ جَنَاحاً لِكُتُبِ الْأَطْفَالِ وَخَمْسَةَ عَشَرَ جَنَاحاً لِلتِّقْنِيَّاتِ الْمَعْلُومَاتِيَّةِ,1,تَمَّ,fatha,420.0,830.0,asc,arabic_speech_corpus_wordtier,tam~a
asc_main_ARA NORM  0553,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0553.wav,كَمَا تَمَّ تَخْصِيصُ تِسْعَةً وَسَبْعينَ جَنَاحاً لِكُتُبِ الْأَطْفَالِ وَخَمْسَةَ عَشَرَ جَنَاحاً لِلتِّقْنِيَّاتِ الْمَعْلُومَاتِيَّةِ,3,تِسْعَةً,tanwin_fath,1570.0,2280.0,asc,arabic_speech_corpus_wordtier,tisoEapF
asc_main_ARA NORM  0553,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0553.wav,كَمَا تَمَّ تَخْصِيصُ تِسْعَةً وَسَبْعينَ جَنَاحاً لِكُتُبِ الْأَطْفَالِ وَخَمْسَةَ عَشَرَ جَنَاحاً لِلتِّقْنِيَّاتِ الْمَعْلُومَاتِيَّةِ,5,جَنَاحاً,tanwin_fath,3060.0,3730.0,asc,arabic_speech_corpus_wordtier,janaAHAF
asc_main_ARA NORM  0553,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0553.wav,كَمَا تَمَّ تَخْصِيصُ تِسْعَةً وَسَبْعينَ جَنَاحاً لِكُتُبِ الْأَطْفَالِ وَخَمْسَةَ عَشَرَ جَنَاحاً لِلتِّقْنِيَّاتِ الْمَعْلُومَاتِيَّةِ,7,الْأَطْفَالِ,kasra,4350.0,5230.0,asc,arabic_speech_corpus_wordtier,Alo>aTofaAli
asc_main_ARA NORM  0553,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0553.wav,كَمَا تَمَّ تَخْصِيصُ تِسْعَةً وَسَبْعينَ جَنَاحاً لِكُتُبِ الْأَطْفَالِ وَخَمْسَةَ عَشَرَ جَنَاحاً لِلتِّقْنِيَّاتِ الْمَعْلُومَاتِيَّةِ,9,عَشَرَ,fatha,6180.0,6650.0,asc,arabic_speech_corpus_wordtier,Ea$ara
asc_main_ARA NORM  0553,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0553.wav,كَمَا تَمَّ تَخْصِيصُ تِسْعَةً وَسَبْعينَ جَنَاحاً لِكُتُبِ الْأَطْفَالِ وَخَمْسَةَ عَشَرَ جَنَاحاً لِلتِّقْنِيَّاتِ الْمَعْلُومَاتِيَّةِ,10,جَنَاحاً,tanwin_fath,6650.0,7340.0,asc,arabic_speech_corpus_wordtier,janaAHAF
asc_main_ARA NORM  0553,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0553.wav,كَمَا تَمَّ تَخْصِيصُ تِسْعَةً وَسَبْعينَ جَنَاحاً لِكُتُبِ الْأَطْفَالِ وَخَمْسَةَ عَشَرَ جَنَاحاً لِلتِّقْنِيَّاتِ الْمَعْلُومَاتِيَّةِ,12,الْمَعْلُومَاتِيَّةِ,kasra,8960.0,10520.0,asc,arabic_speech_corpus_wordtier,AlomaEoluwmaAtiy~api
asc_main_ARA NORM  0554,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0554.wav,تُوُفِيَتْ مَسَاءَ السَّبْتِ أَلْمُمَ^ِّلَةُ الْمِصْرِيَّةُ فَاتن حَمَامَة أَلَّتِي حَمَلَتْ لَقَبَ سَيِّدَةِ الشَّاشَةِ الْعَرَبِيَّةِ عَنْ عُمْرٍ نَاهَزَ الْأَرْبَعَة وَال^َّمَانينَ عَاماً,0,تُوُفِيَتْ,none,90.0,830.0,asc,arabic_speech_corpus_wordtier,tuwufiyato
asc_main_ARA NORM  0554,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0554.wav,تُوُفِيَتْ مَسَاءَ السَّبْتِ أَلْمُمَ^ِّلَةُ الْمِصْرِيَّةُ فَاتن حَمَامَة أَلَّتِي حَمَلَتْ لَقَبَ سَيِّدَةِ الشَّاشَةِ الْعَرَبِيَّةِ عَنْ عُمْرٍ نَاهَزَ الْأَرْبَعَة وَال^َّمَانينَ عَاماً,8,حَمَلَتْ,none,6090.0,6700.0,asc,arabic_speech_corpus_wordtier,Hamalato
asc_main_ARA NORM  0554,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0554.wav,تُوُفِيَتْ مَسَاءَ السَّبْتِ أَلْمُمَ^ِّلَةُ الْمِصْرِيَّةُ فَاتن حَمَامَة أَلَّتِي حَمَلَتْ لَقَبَ سَيِّدَةِ الشَّاشَةِ الْعَرَبِيَّةِ عَنْ عُمْرٍ نَاهَزَ الْأَرْبَعَة وَال^َّمَانينَ عَاماً,11,الشَّاشَةِ,kasra,8180.0,8780.0,asc,arabic_speech_corpus_wordtier,Al$~aA$api
asc_main_ARA NORM  0554,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0554.wav,تُوُفِيَتْ مَسَاءَ السَّبْتِ أَلْمُمَ^ِّلَةُ الْمِصْرِيَّةُ فَاتن حَمَامَة أَلَّتِي حَمَلَتْ لَقَبَ سَيِّدَةِ الشَّاشَةِ الْعَرَبِيَّةِ عَنْ عُمْرٍ نَاهَزَ الْأَرْبَعَة وَال^َّمَانينَ عَاماً,14,عُمْرٍ,tanwin_kasr,10340.0,10800.0,asc,arabic_speech_corpus_wordtier,EumorK
asc_main_ARA NORM  0554,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0554.wav,تُوُفِيَتْ مَسَاءَ السَّبْتِ أَلْمُمَ^ِّلَةُ الْمِصْرِيَّةُ فَاتن حَمَامَة أَلَّتِي حَمَلَتْ لَقَبَ سَيِّدَةِ الشَّاشَةِ الْعَرَبِيَّةِ عَنْ عُمْرٍ نَاهَزَ الْأَرْبَعَة وَال^َّمَانينَ عَاماً,18,عَاماً,tanwin_fath,12960.0,13500.0,asc,arabic_speech_corpus_wordtier,EaAmAF
asc_main_ARA NORM  0555,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0555.wav,بَعْدَ رِحْلَةٍ مَعَ التَّمْ^ِيلِ امْتَدَّتْ نَحْوَ خَمْسَةً وَسَبْعِينَ عَاماً شَارَكَتْ خِلَالَهَا فِي أَكْ^َرَ مِنْ تِسْعينَ فِيلْماً سِينَمَائِيّاً وَمُسَلْسَلاً تِلفزْيُونِيّاً,1,رِحْلَةٍ,tanwin_kasr,630.0,1220.0,asc,arabic_speech_corpus_wordtier,riHolapK
asc_main_ARA NORM  0555,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0555.wav,بَعْدَ رِحْلَةٍ مَعَ التَّمْ^ِيلِ امْتَدَّتْ نَحْوَ خَمْسَةً وَسَبْعِينَ عَاماً شَارَكَتْ خِلَالَهَا فِي أَكْ^َرَ مِنْ تِسْعينَ فِيلْماً سِينَمَائِيّاً وَمُسَلْسَلاً تِلفزْيُونِيّاً,4,امْتَدَّتْ,none,2220.0,2910.0,asc,arabic_speech_corpus_wordtier,Amotad~ato
asc_main_ARA NORM  0555,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0555.wav,بَعْدَ رِحْلَةٍ مَعَ التَّمْ^ِيلِ امْتَدَّتْ نَحْوَ خَمْسَةً وَسَبْعِينَ عَاماً شَارَكَتْ خِلَالَهَا فِي أَكْ^َرَ مِنْ تِسْعينَ فِيلْماً سِينَمَائِيّاً وَمُسَلْسَلاً تِلفزْيُونِيّاً,6,خَمْسَةً,tanwin_fath,3320.0,4030.0,asc,arabic_speech_corpus_wordtier,xamosapF
asc_main_ARA NORM  0555,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0555.wav,بَعْدَ رِحْلَةٍ مَعَ التَّمْ^ِيلِ امْتَدَّتْ نَحْوَ خَمْسَةً وَسَبْعِينَ عَاماً شَارَكَتْ خِلَالَهَا فِي أَكْ^َرَ مِنْ تِسْعينَ فِيلْماً سِينَمَائِيّاً وَمُسَلْسَلاً تِلفزْيُونِيّاً,8,عَاماً,tanwin_fath,4770.0,5380.0,asc,arabic_speech_corpus_wordtier,EaAmAF
asc_main_ARA NORM  0555,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0555.wav,بَعْدَ رِحْلَةٍ مَعَ التَّمْ^ِيلِ امْتَدَّتْ نَحْوَ خَمْسَةً وَسَبْعِينَ عَاماً شَارَكَتْ خِلَالَهَا فِي أَكْ^َرَ مِنْ تِسْعينَ فِيلْماً سِينَمَائِيّاً وَمُسَلْسَلاً تِلفزْيُونِيّاً,9,شَارَكَتْ,none,5640.0,6230.0,asc,arabic_speech_corpus_wordtier,$aArakato
asc_main_ARA NORM  0555,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0555.wav,بَعْدَ رِحْلَةٍ مَعَ التَّمْ^ِيلِ امْتَدَّتْ نَحْوَ خَمْسَةً وَسَبْعِينَ عَاماً شَارَكَتْ خِلَالَهَا فِي أَكْ^َرَ مِنْ تِسْعينَ فِيلْماً سِينَمَائِيّاً وَمُسَلْسَلاً تِلفزْيُونِيّاً,13,مِنْ,none,7810.0,8030.0,asc,arabic_speech_corpus_wordtier,mino
asc_main_ARA NORM  0555,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0555.wav,بَعْدَ رِحْلَةٍ مَعَ التَّمْ^ِيلِ امْتَدَّتْ نَحْوَ خَمْسَةً وَسَبْعِينَ عَاماً شَارَكَتْ خِلَالَهَا فِي أَكْ^َرَ مِنْ تِسْعينَ فِيلْماً سِينَمَائِيّاً وَمُسَلْسَلاً تِلفزْيُونِيّاً,15,فِيلْماً,tanwin_fath,8690.0,9220.0,asc,arabic_speech_corpus_wordtier,fiylomAF
asc_main_ARA NORM  0555,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0555.wav,بَعْدَ رِحْلَةٍ مَعَ التَّمْ^ِيلِ امْتَدَّتْ نَحْوَ خَمْسَةً وَسَبْعِينَ عَاماً شَارَكَتْ خِلَالَهَا فِي أَكْ^َرَ مِنْ تِسْعينَ فِيلْماً سِينَمَائِيّاً وَمُسَلْسَلاً تِلفزْيُونِيّاً,16,سِينَمَائِيّاً,tanwin_fath,9220.0,10360.0,asc,arabic_speech_corpus_wordtier,siynamaA}iy~AF
asc_main_ARA NORM  0555,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0555.wav,بَعْدَ رِحْلَةٍ مَعَ التَّمْ^ِيلِ امْتَدَّتْ نَحْوَ خَمْسَةً وَسَبْعِينَ عَاماً شَارَكَتْ خِلَالَهَا فِي أَكْ^َرَ مِنْ تِسْعينَ فِيلْماً سِينَمَائِيّاً وَمُسَلْسَلاً تِلفزْيُونِيّاً,17,وَمُسَلْسَلاً,tanwin_fath,10540.0,11460.0,asc,arabic_speech_corpus_wordtier,wamusalosalAF
asc_main_ARA NORM  0555,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0555.wav,بَعْدَ رِحْلَةٍ مَعَ التَّمْ^ِيلِ امْتَدَّتْ نَحْوَ خَمْسَةً وَسَبْعِينَ عَاماً شَارَكَتْ خِلَالَهَا فِي أَكْ^َرَ مِنْ تِسْعينَ فِيلْماً سِينَمَائِيّاً وَمُسَلْسَلاً تِلفزْيُونِيّاً,18,تِلفزْيُونِيّاً,tanwin_fath,11460.0,12730.0,asc,arabic_speech_corpus_wordtier,tilfzoyuwniy~AF
asc_main_ARA NORM  0556,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0556.wav,وُلِدَتْ فاَتِن أَحْمَد حَمَامَة يَوْمَ السَّابِعِ مَايو- أَيَّارْ أَلْفٌ وَتِسْعُ مِئَةٍ وَوَاحِدٌ وَ^َلا^ونَ,0,وُلِدَتْ,none,150.0,720.0,asc,arabic_speech_corpus_wordtier,wulidato
asc_main_ARA NORM  0556,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0556.wav,وُلِدَتْ فاَتِن أَحْمَد حَمَامَة يَوْمَ السَّابِعِ مَايو- أَيَّارْ أَلْفٌ وَتِسْعُ مِئَةٍ وَوَاحِدٌ وَ^َلا^ونَ,7,أَيَّارْ,none,4260.0,4940.0,asc,arabic_speech_corpus_wordtier,>ay~aAro
asc_main_ARA NORM  0556,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0556.wav,وُلِدَتْ فاَتِن أَحْمَد حَمَامَة يَوْمَ السَّابِعِ مَايو- أَيَّارْ أَلْفٌ وَتِسْعُ مِئَةٍ وَوَاحِدٌ وَ^َلا^ونَ,8,أَلْفٌ,tanwin_damm,5220.0,5640.0,asc,arabic_speech_corpus_wordtier,>alofN
asc_main_ARA NORM  0556,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0556.wav,وُلِدَتْ فاَتِن أَحْمَد حَمَامَة يَوْمَ السَّابِعِ مَايو- أَيَّارْ أَلْفٌ وَتِسْعُ مِئَةٍ وَوَاحِدٌ وَ^َلا^ونَ,9,وَتِسْعُ,damma,5640.0,6340.0,asc,arabic_speech_corpus_wordtier,watisoEu
