utterance_id,audio_path,reference_text,word_index,word,expected_ending,start_ms,end_ms,speaker,source
asc_main_ARA NORM  0624,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0624.wav,وَتُضِيْفُ السَّيِّدَةُ كْرَاتُوخْفِيلْ أَنَّ الدُّوَلَ الْعَرَبِيَّةَ مُهْتَمَّةٌ جِدَاً بِتَطْوِيرِ اقْتِصَادَاتٍ حَدِي^َةٍ تَعْتَمِدُ عَلَى نَتَائِجِ الْعُلُومِ,7,جِدَاً,tanwin_fath,5690.0,6420.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0624,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0624.wav,وَتُضِيْفُ السَّيِّدَةُ كْرَاتُوخْفِيلْ أَنَّ الدُّوَلَ الْعَرَبِيَّةَ مُهْتَمَّةٌ جِدَاً بِتَطْوِيرِ اقْتِصَادَاتٍ حَدِي^َةٍ تَعْتَمِدُ عَلَى نَتَائِجِ الْعُلُومِ,9,اقْتِصَادَاتٍ,tanwin_kasr,7560.0,8640.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0624,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0624.wav,وَتُضِيْفُ السَّيِّدَةُ كْرَاتُوخْفِيلْ أَنَّ الدُّوَلَ الْعَرَبِيَّةَ مُهْتَمَّةٌ جِدَاً بِتَطْوِيرِ اقْتِصَادَاتٍ حَدِي^َةٍ تَعْتَمِدُ عَلَى نَتَائِجِ الْعُلُومِ,10,حَدِي^َةٍ,tanwin_kasr,8640.0,9230.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0624,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0624.wav,وَتُضِيْفُ السَّيِّدَةُ كْرَاتُوخْفِيلْ أَنَّ الدُّوَلَ الْعَرَبِيَّةَ مُهْتَمَّةٌ جِدَاً بِتَطْوِيرِ اقْتِصَادَاتٍ حَدِي^َةٍ تَعْتَمِدُ عَلَى نَتَائِجِ الْعُلُومِ,12,عَلَى,fatha,9970.0,10440.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0625,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0625.wav,قَادِرَاتٌ إِلَى حَدٍّ كَبِيرٍ عَلَى تَنْفِيذِ مُرَادِهِنَّ,0,قَادِرَاتٌ,tanwin_damm,80.0,940.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0625,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0625.wav,قَادِرَاتٌ إِلَى حَدٍّ كَبِيرٍ عَلَى تَنْفِيذِ مُرَادِهِنَّ,3,كَبِيرٍ,tanwin_kasr,1930.0,2710.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0625,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0625.wav,قَادِرَاتٌ إِلَى حَدٍّ كَبِيرٍ عَلَى تَنْفِيذِ مُرَادِهِنَّ,4,عَلَى,fatha,2710.0,3280.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0626,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0626.wav,أَ^َارَتْ مُؤَخَّرَاً عَمَلَةٌ رَقَمِيَّةٌ تُسَمَّى بَيتْكويْنْ ضَجَّةً إِعْلَامِيَّةً وَاقْتِصَادِيَّةً كَبِيرَةً بِسَبَبِ التَّذَبْذُبُ الْكَبِيرِ فِي سِعْرِ صَرْفِهَا وَبِسَبَبِ عَمَلِيَّاتِ الْمُضَارَبَةِ وَالْقَرْصَنَةِ الَّتِي اسْتَهْدَفَتْ مَوَاقِعَ صَرْفٍ وَمَحَافِظَ إِلِكْتْرُونِيَّةٍ خَاصَّةٍ بِتِلْكَ الْعُمْلَةِ,1,مُؤَخَّرَاً,tanwin_fath,590.0,1460.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0626,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0626.wav,أَ^َارَتْ مُؤَخَّرَاً عَمَلَةٌ رَقَمِيَّةٌ تُسَمَّى بَيتْكويْنْ ضَجَّةً إِعْلَامِيَّةً وَاقْتِصَادِيَّةً كَبِيرَةً بِسَبَبِ التَّذَبْذُبُ الْكَبِيرِ فِي سِعْرِ صَرْفِهَا وَبِسَبَبِ عَمَلِيَّاتِ الْمُضَارَبَةِ وَالْقَرْصَنَةِ الَّتِي اسْتَهْدَفَتْ مَوَاقِعَ صَرْفٍ وَمَحَافِظَ إِلِكْتْرُونِيَّةٍ خَاصَّةٍ بِتِلْكَ الْعُمْلَةِ,2,عَمَلَةٌ,tanwin_damm,1460.0,2090.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0626,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0626.wav,أَ^َارَتْ مُؤَخَّرَاً عَمَلَةٌ رَقَمِيَّةٌ تُسَمَّى بَيتْكويْنْ ضَجَّةً إِعْلَامِيَّةً وَاقْتِصَادِيَّةً كَبِيرَةً بِسَبَبِ التَّذَبْذُبُ الْكَبِيرِ فِي سِعْرِ صَرْفِهَا وَبِسَبَبِ عَمَلِيَّاتِ الْمُضَارَبَةِ وَالْقَرْصَنَةِ الَّتِي اسْتَهْدَفَتْ مَوَاقِعَ صَرْفٍ وَمَحَافِظَ إِلِكْتْرُونِيَّةٍ خَاصَّةٍ بِتِلْكَ الْعُمْلَةِ,3,رَقَمِيَّةٌ,tanwin_damm,2090.0,2970.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0626,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0626.wav,أَ^َارَتْ مُؤَخَّرَاً عَمَلَةٌ رَقَمِيَّةٌ تُسَمَّى بَيتْكويْنْ ضَجَّةً إِعْلَامِيَّةً وَاقْتِصَادِيَّةً كَبِيرَةً بِسَبَبِ التَّذَبْذُبُ الْكَبِيرِ فِي سِعْرِ صَرْفِهَا وَبِسَبَبِ عَمَلِيَّاتِ الْمُضَارَبَةِ وَالْقَرْصَنَةِ الَّتِي اسْتَهْدَفَتْ مَوَاقِعَ صَرْفٍ وَمَحَافِظَ إِلِكْتْرُونِيَّةٍ خَاصَّةٍ بِتِلْكَ الْعُمْلَةِ,5,بَيتْكويْنْ,none,3950.0,4990.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0626,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0626.wav,أَ^َارَتْ مُؤَخَّرَاً عَمَلَةٌ رَقَمِيَّةٌ تُسَمَّى بَيتْكويْنْ ضَجَّةً إِعْلَامِيَّةً وَاقْتِصَادِيَّةً كَبِيرَةً بِسَبَبِ التَّذَبْذُبُ الْكَبِيرِ فِي سِعْرِ صَرْفِهَا وَبِسَبَبِ عَمَلِيَّاتِ الْمُضَارَبَةِ وَالْقَرْصَنَةِ الَّتِي اسْتَهْدَفَتْ مَوَاقِعَ صَرْفٍ وَمَحَافِظَ إِلِكْتْرُونِيَّةٍ خَاصَّةٍ بِتِلْكَ الْعُمْلَةِ,6,ضَجَّةً,tanwin_fath,4990.0,5740.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0626,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0626.wav,أَ^َارَتْ مُؤَخَّرَاً عَمَلَةٌ رَقَمِيَّةٌ تُسَمَّى بَيتْكويْنْ ضَجَّةً إِعْلَامِيَّةً وَاقْتِصَادِيَّةً كَبِيرَةً بِسَبَبِ التَّذَبْذُبُ الْكَبِيرِ فِي سِعْرِ صَرْفِهَا وَبِسَبَبِ عَمَلِيَّاتِ الْمُضَارَبَةِ وَالْقَرْصَنَةِ الَّتِي اسْتَهْدَفَتْ مَوَاقِعَ صَرْفٍ وَمَحَافِظَ إِلِكْتْرُونِيَّةٍ خَاصَّةٍ بِتِلْكَ الْعُمْلَةِ,7,إِعْلَامِيَّةً,tanwin_fath,5740.0,6640.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0626,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0626.wav,أَ^َارَتْ مُؤَخَّرَاً عَمَلَةٌ رَقَمِيَّةٌ تُسَمَّى بَيتْكويْنْ ضَجَّةً إِعْلَامِيَّةً وَاقْتِصَادِيَّةً كَبِيرَةً بِسَبَبِ التَّذَبْذُبُ الْكَبِيرِ فِي سِعْرِ صَرْفِهَا وَبِسَبَبِ عَمَلِيَّاتِ الْمُضَارَبَةِ وَالْقَرْصَنَةِ الَّتِي اسْتَهْدَفَتْ مَوَاقِعَ صَرْفٍ وَمَحَافِظَ إِلِكْتْرُونِيَّةٍ خَاصَّةٍ بِتِلْكَ الْعُمْلَةِ,8,وَاقْتِصَادِيَّةً,tanwin_fath,6640.0,7800.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0626,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0626.wav,أَ^َارَتْ مُؤَخَّرَاً عَمَلَةٌ رَقَمِيَّةٌ تُسَمَّى بَيتْكويْنْ ضَجَّةً إِعْلَامِيَّةً وَاقْتِصَادِيَّةً كَبِيرَةً بِسَبَبِ التَّذَبْذُبُ الْكَبِيرِ فِي سِعْرِ صَرْفِهَا وَبِسَبَبِ عَمَلِيَّاتِ الْمُضَارَبَةِ وَالْقَرْصَنَةِ الَّتِي اسْتَهْدَفَتْ مَوَاقِعَ صَرْفٍ وَمَحَافِظَ إِلِكْتْرُونِيَّةٍ خَاصَّةٍ بِتِلْكَ الْعُمْلَةِ,9,كَبِيرَةً,tanwin_fath,7800.0,8790.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0626,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0626.wav,أَ^َارَتْ مُؤَخَّرَاً عَمَلَةٌ رَقَمِيَّةٌ تُسَمَّى بَيتْكويْنْ ضَجَّةً إِعْلَامِيَّةً وَاقْتِصَادِيَّةً كَبِيرَةً بِسَبَبِ التَّذَبْذُبُ الْكَبِيرِ فِي سِعْرِ صَرْفِهَا وَبِسَبَبِ عَمَلِيَّاتِ الْمُضَارَبَةِ وَالْقَرْصَنَةِ الَّتِي اسْتَهْدَفَتْ مَوَاقِعَ صَرْفٍ وَمَحَافِظَ إِلِكْتْرُونِيَّةٍ خَاصَّةٍ بِتِلْكَ الْعُمْلَةِ,23,صَرْفٍ,tanwin_kasr,19400.0,19920.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0626,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0626.wav,أَ^َارَتْ مُؤَخَّرَاً عَمَلَةٌ رَقَمِيَّةٌ تُسَمَّى بَيتْكويْنْ ضَجَّةً إِعْلَامِيَّةً وَاقْتِصَادِيَّةً كَبِيرَةً بِسَبَبِ التَّذَبْذُبُ الْكَبِيرِ فِي سِعْرِ صَرْفِهَا وَبِسَبَبِ عَمَلِيَّاتِ الْمُضَارَبَةِ وَالْقَرْصَنَةِ الَّتِي اسْتَهْدَفَتْ مَوَاقِعَ صَرْفٍ وَمَحَافِظَ إِلِكْتْرُونِيَّةٍ خَاصَّةٍ بِتِلْكَ الْعُمْلَةِ,25,إِلِكْتْرُونِيَّةٍ,tanwin_kasr,20980.0,1960.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0626,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0626.wav,أَ^َارَتْ مُؤَخَّرَاً عَمَلَةٌ رَقَمِيَّةٌ تُسَمَّى بَيتْكويْنْ ضَجَّةً إِعْلَامِيَّةً وَاقْتِصَادِيَّةً كَبِيرَةً بِسَبَبِ التَّذَبْذُبُ الْكَبِيرِ فِي سِعْرِ صَرْفِهَا وَبِسَبَبِ عَمَلِيَّاتِ الْمُضَارَبَةِ وَالْقَرْصَنَةِ الَّتِي اسْتَهْدَفَتْ مَوَاقِعَ صَرْفٍ وَمَحَافِظَ إِلِكْتْرُونِيَّةٍ خَاصَّةٍ بِتِلْكَ الْعُمْلَةِ,26,خَاصَّةٍ,tanwin_kasr,1960.0,9640.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0627,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0627.wav,فَمَا هِيَ هَذِهِ الْعُمْلَةُ وَأَشَارَ بَيَانٌ لِلْحُكُومَةِ إِلَى أَنَّ مَانْدِلَّا مَا يَزَالُ فِي وَضْعٍ حَرِجٍ لَكِنْ مُسْتَقِرٍّ,3,الْعُمْلَةُ,damma,1270.0,2470.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0627,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0627.wav,فَمَا هِيَ هَذِهِ الْعُمْلَةُ وَأَشَارَ بَيَانٌ لِلْحُكُومَةِ إِلَى أَنَّ مَانْدِلَّا مَا يَزَالُ فِي وَضْعٍ حَرِجٍ لَكِنْ مُسْتَقِرٍّ,5,بَيَانٌ,tanwin_damm,3240.0,3730.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0627,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0627.wav,فَمَا هِيَ هَذِهِ الْعُمْلَةُ وَأَشَارَ بَيَانٌ لِلْحُكُومَةِ إِلَى أَنَّ مَانْدِلَّا مَا يَزَالُ فِي وَضْعٍ حَرِجٍ لَكِنْ مُسْتَقِرٍّ,11,يَزَالُ,damma,7230.0,7730.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0627,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0627.wav,فَمَا هِيَ هَذِهِ الْعُمْلَةُ وَأَشَارَ بَيَانٌ لِلْحُكُومَةِ إِلَى أَنَّ مَانْدِلَّا مَا يَزَالُ فِي وَضْعٍ حَرِجٍ لَكِنْ مُسْتَقِرٍّ,14,حَرِجٍ,tanwin_kasr,8500.0,9190.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0627,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0627.wav,فَمَا هِيَ هَذِهِ الْعُمْلَةُ وَأَشَارَ بَيَانٌ لِلْحُكُومَةِ إِلَى أَنَّ مَانْدِلَّا مَا يَزَالُ فِي وَضْعٍ حَرِجٍ لَكِنْ مُسْتَقِرٍّ,16,مُسْتَقِرٍّ,tanwin_kasr,2890.0,9300.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0628,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0628.wav,نُؤَكِّدُ مَا وَرَدَ فِي بَيَانِنَا السَّابِقِ الْمَنْشُورِ بَعْدَ ظُهْرِ الْيَوْمِ إِ^ْرَ زِيَارَةِ الرَّئِيسِ جَاكُوبْ زُومَا إِلَى الْمُسْتَشْفَى,5,السَّابِقِ,kasra,2650.0,3500.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0628,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0628.wav,نُؤَكِّدُ مَا وَرَدَ فِي بَيَانِنَا السَّابِقِ الْمَنْشُورِ بَعْدَ ظُهْرِ الْيَوْمِ إِ^ْرَ زِيَارَةِ الرَّئِيسِ جَاكُوبْ زُومَا إِلَى الْمُسْتَشْفَى,13,جَاكُوبْ,none,8410.0,8820.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0629,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0629.wav,حَصَلَتْ وَكَالَةُ فْرَانْسْ بْرِسْ عَلَى وَ^ِيقَةٍ قَضَائِيَّةٍ مُؤَرَّخَةً فِي السَّادِسِ وَ الْعِشْرِينَ مِنْ حُزَيرَانَ يُونِيُو يُؤَكَّدُ فِيهَا مُحَامِي مَانْدِيلَّا أَنَّ الرَّئِيسَ السَّابِقَ دَخَلَ فِي حَالَةٍ مِنْ فُقِدَانِ الْوَظَائِفِ الْعَصَبِيَّةِ أَلْادْرَاكِيَّةِ,0,حَصَلَتْ,none,110.0,690.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0629,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0629.wav,حَصَلَتْ وَكَالَةُ فْرَانْسْ بْرِسْ عَلَى وَ^ِيقَةٍ قَضَائِيَّةٍ مُؤَرَّخَةً فِي السَّادِسِ وَ الْعِشْرِينَ مِنْ حُزَيرَانَ يُونِيُو يُؤَكَّدُ فِيهَا مُحَامِي مَانْدِيلَّا أَنَّ الرَّئِيسَ السَّابِقَ دَخَلَ فِي حَالَةٍ مِنْ فُقِدَانِ الْوَظَائِفِ الْعَصَبِيَّةِ أَلْادْرَاكِيَّةِ,1,وَكَالَةُ,damma,690.0,1420.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0629,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0629.wav,حَصَلَتْ وَكَالَةُ فْرَانْسْ بْرِسْ عَلَى وَ^ِيقَةٍ قَضَائِيَّةٍ مُؤَرَّخَةً فِي السَّادِسِ وَ الْعِشْرِينَ مِنْ حُزَيرَانَ يُونِيُو يُؤَكَّدُ فِيهَا مُحَامِي مَانْدِيلَّا أَنَّ الرَّئِيسَ السَّابِقَ دَخَلَ فِي حَالَةٍ مِنْ فُقِدَانِ الْوَظَائِفِ الْعَصَبِيَّةِ أَلْادْرَاكِيَّةِ,2,فْرَانْسْ,none,1420.0,1930.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0629,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0629.wav,حَصَلَتْ وَكَالَةُ فْرَانْسْ بْرِسْ عَلَى وَ^ِيقَةٍ قَضَائِيَّةٍ مُؤَرَّخَةً فِي السَّادِسِ وَ الْعِشْرِينَ مِنْ حُزَيرَانَ يُونِيُو يُؤَكَّدُ فِيهَا مُحَامِي مَانْدِيلَّا أَنَّ الرَّئِيسَ السَّابِقَ دَخَلَ فِي حَالَةٍ مِنْ فُقِدَانِ الْوَظَائِفِ الْعَصَبِيَّةِ أَلْادْرَاكِيَّةِ,6,قَضَائِيَّةٍ,tanwin_kasr,3510.0,4450.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0629,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0629.wav,حَصَلَتْ وَكَالَةُ فْرَانْسْ بْرِسْ عَلَى وَ^ِيقَةٍ قَضَائِيَّةٍ مُؤَرَّخَةً فِي السَّادِسِ وَ الْعِشْرِينَ مِنْ حُزَيرَانَ يُونِيُو يُؤَكَّدُ فِيهَا مُحَامِي مَانْدِيلَّا أَنَّ الرَّئِيسَ السَّابِقَ دَخَلَ فِي حَالَةٍ مِنْ فُقِدَانِ الْوَظَائِفِ الْعَصَبِيَّةِ أَلْادْرَاكِيَّةِ,7,مُؤَرَّخَةً,tanwin_fath,4450.0,5780.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0629,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0629.wav,حَصَلَتْ وَكَالَةُ فْرَانْسْ بْرِسْ عَلَى وَ^ِيقَةٍ قَضَائِيَّةٍ مُؤَرَّخَةً فِي السَّادِسِ وَ الْعِشْرِينَ مِنْ حُزَيرَانَ يُونِيُو يُؤَكَّدُ فِيهَا مُحَامِي مَانْدِيلَّا أَنَّ الرَّئِيسَ السَّابِقَ دَخَلَ فِي حَالَةٍ مِنْ فُقِدَانِ الْوَظَائِفِ الْعَصَبِيَّةِ أَلْادْرَاكِيَّةِ,10,وَ,fatha,7080.0,7250.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0629,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0629.wav,حَصَلَتْ وَكَالَةُ فْرَانْسْ بْرِسْ عَلَى وَ^ِيقَةٍ قَضَائِيَّةٍ مُؤَرَّخَةً فِي السَّادِسِ وَ الْعِشْرِينَ مِنْ حُزَيرَانَ يُونِيُو يُؤَكَّدُ فِيهَا مُحَامِي مَانْدِيلَّا أَنَّ الرَّئِيسَ السَّابِقَ دَخَلَ فِي حَالَةٍ مِنْ فُقِدَانِ الْوَظَائِفِ الْعَصَبِيَّةِ أَلْادْرَاكِيَّةِ,12,مِنْ,none,8130.0,8690.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0629,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0629.wav,حَصَلَتْ وَكَالَةُ فْرَانْسْ بْرِسْ عَلَى وَ^ِيقَةٍ قَضَائِيَّةٍ مُؤَرَّخَةً فِي السَّادِسِ وَ الْعِشْرِينَ مِنْ حُزَيرَانَ يُونِيُو يُؤَكَّدُ فِيهَا مُحَامِي مَانْدِيلَّا أَنَّ الرَّئِيسَ السَّابِقَ دَخَلَ فِي حَالَةٍ مِنْ فُقِدَانِ الْوَظَائِفِ الْعَصَبِيَّةِ أَلْادْرَاكِيَّةِ,19,أَنَّ,fatha,13340.0,13710.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0629,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0629.wav,حَصَلَتْ وَكَالَةُ فْرَانْسْ بْرِسْ عَلَى وَ^ِيقَةٍ قَضَائِيَّةٍ مُؤَرَّخَةً فِي السَّادِسِ وَ الْعِشْرِينَ مِنْ حُزَيرَانَ يُونِيُو يُؤَكَّدُ فِيهَا مُحَامِي مَانْدِيلَّا أَنَّ الرَّئِيسَ السَّابِقَ دَخَلَ فِي حَالَةٍ مِنْ فُقِدَانِ الْوَظَائِفِ الْعَصَبِيَّةِ أَلْادْرَاكِيَّةِ,24,حَالَةٍ,tanwin_kasr,16590.0,17140.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0629,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0629.wav,حَصَلَتْ وَكَالَةُ فْرَانْسْ بْرِسْ عَلَى وَ^ِيقَةٍ قَضَائِيَّةٍ مُؤَرَّخَةً فِي السَّادِسِ وَ الْعِشْرِينَ مِنْ حُزَيرَانَ يُونِيُو يُؤَكَّدُ فِيهَا مُحَامِي مَانْدِيلَّا أَنَّ الرَّئِيسَ السَّابِقَ دَخَلَ فِي حَالَةٍ مِنْ فُقِدَانِ الْوَظَائِفِ الْعَصَبِيَّةِ أَلْادْرَاكِيَّةِ,25,مِنْ,none,17140.0,17410.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0630,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0630.wav,وَجَاءَ فِي الْوَ^ِيقَةِ أَنَّ الْأَطِبَّاءَ نَصَحُوا عَائِلَةَ مَانْدِيلَّا بِوَقْفِ أَجْهِزَةِ التَّنَفُّسِ الْإِصْطِنَاعِيِّ أَلَّتِي تُبْقِيهِ عَلَى قَيْدِ الْحَيَاةِ وَأَنَ عَائِلَةَ مَانْدِيلَّا تُفَكِّرُ فِي هَذَا الْخِيَارِ,4,الْأَطِبَّاءَ,fatha,2000.0,3140.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0630,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0630.wav,وَجَاءَ فِي الْوَ^ِيقَةِ أَنَّ الْأَطِبَّاءَ نَصَحُوا عَائِلَةَ مَانْدِيلَّا بِوَقْفِ أَجْهِزَةِ التَّنَفُّسِ الْإِصْطِنَاعِيِّ أَلَّتِي تُبْقِيهِ عَلَى قَيْدِ الْحَيَاةِ وَأَنَ عَائِلَةَ مَانْدِيلَّا تُفَكِّرُ فِي هَذَا الْخِيَارِ,6,عَائِلَةَ,fatha,3770.0,4540.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0631,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0631.wav,وَقَدَّمَتْ أَلْعَائِلَةُ هَذِهِ الْوَ^ِيقَةَ أَلْأُسْبُوعَ الْمَاضِيَ إِلَى مَحْكَمَةِ مَتْهَاتَا جَنُوبُ فِي إِطَارِ قَضِيَّةِ نَقْلِ رُفَاتِ أَوْلَادِ مَانْدِيلَّا لِإِعَادَةِ دَفْنِهَا,0,وَقَدَّمَتْ,none,80.0,920.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0631,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0631.wav,وَقَدَّمَتْ أَلْعَائِلَةُ هَذِهِ الْوَ^ِيقَةَ أَلْأُسْبُوعَ الْمَاضِيَ إِلَى مَحْكَمَةِ مَتْهَاتَا جَنُوبُ فِي إِطَارِ قَضِيَّةِ نَقْلِ رُفَاتِ أَوْلَادِ مَانْدِيلَّا لِإِعَادَةِ دَفْنِهَا,9,جَنُوبُ,damma,7520.0,8110.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0631,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0631.wav,وَقَدَّمَتْ أَلْعَائِلَةُ هَذِهِ الْوَ^ِيقَةَ أَلْأُسْبُوعَ الْمَاضِيَ إِلَى مَحْكَمَةِ مَتْهَاتَا جَنُوبُ فِي إِطَارِ قَضِيَّةِ نَقْلِ رُفَاتِ أَوْلَادِ مَانْدِيلَّا لِإِعَادَةِ دَفْنِهَا,14,رُفَاتِ,kasra,10080.0,10940.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0632,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0632.wav,وَكُسِرَ بَلُّورُ الْمَبْنَى فِي حِينِ تَرَاجَعَتْ قُوَّاتُ الشُّرْطَةِ أَمَامَ الْمُحْتَجِّينَ,5,تَرَاجَعَتْ,none,2960.0,3840.0,asc,arabic_speech_corpus
asc_main_ARA NORM  0632,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0632.wav,وَكُسِرَ بَلُّورُ الْمَبْنَى فِي حِينِ تَرَاجَعَتْ قُوَّاتُ الشُّرْطَةِ أَمَامَ الْمُحْتَجِّينَ,6,قُوَّاتُ,damma,3840.0,4380.0,asc,arabic_speech_corpus
